season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used,name,awards_pre_t0,awards_total
14.0,5.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,9.0,True,True,6.0,False,22.0,7.333333333,0.577350269,22.0,7.333333333,0.577350269,7.0,False,3.0,0.098214286,-0.805548315,2.0,2012/4/16,2012/4/22,2.0,2012/4/15,2012/4/13,2012/4/15,2.0,2.0,2.333333333,2.333333333,Gladys Knight,0.0,3.0
14.0,6.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,8.0,True,True,6.0,True,24.0,8.0,0.0,24.0,8.0,0.0,8.0,False,1.0,0.093023508,-1.620174462,2.0,2012/4/23,2012/4/29,2.0,2012/4/22,2012/4/20,2012/4/22,2.0,1.0,2.333333333,2.333333333,Gladys Knight,0.0,3.0
14.0,7.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,7.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/4/30,2012/5/6,2.0,2012/4/29,2012/4/27,2012/4/29,3.0,2.0,3.0,3.0,Gladys Knight,0.0,3.0
14.0,8.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,6.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/5/7,2012/5/13,2.0,2012/5/6,2012/5/4,2012/5/6,1.0,1.0,1.0,1.0,Gladys Knight,0.0,3.0
14.0,9.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,4.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/5/14,2012/5/20,2.0,2012/5/13,2012/5/11,2012/5/13,2.0,1.0,1.333333333,1.333333333,Gladys Knight,0.0,3.0
14.0,10.0,True,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,3.0,3.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/5/21,2012/5/22,2.0,2012/5/20,2012/5/18,2012/5/20,1.0,3.0,1.0,1.0,Gladys Knight,0.0,3.0
14.0,11.0,False,10.0,Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67.0,Eliminated Week 6,8.0,0.0,0.0,False,False,6.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Gladys Knight,0.0,3.0
28.0,1.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,12.0,True,True,11.0,False,20.0,6.666666667,0.577350269,20.0,6.666666667,0.577350269,2.0,False,11.0,0.101522843,1.207214151,,2019/9/16,2019/9/22,1.0,2019/9/15,2019/9/16,2019/9/16,,12.0,12.0,12.0,Hannah Brown,0.0,0.0
28.0,2.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,12.0,True,True,11.0,False,24.0,8.0,0.0,24.0,8.0,0.0,1.0,False,12.0,0.109589041,1.768755106,4.0,2019/9/23,2019/9/29,1.0,2019/9/22,2019/9/20,2019/9/22,11.0,11.0,11.33333333,11.33333333,Hannah Brown,0.0,0.0
28.0,3.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,10.0,True,True,11.0,False,21.0,7.0,0.0,21.0,7.0,0.0,5.0,False,6.0,0.106060606,0.288600916,-3.0,2019/9/30,2019/10/6,1.0,2019/9/29,2019/9/27,2019/9/29,11.0,12.0,11.0,11.0,Hannah Brown,0.0,0.0
28.0,4.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,4.0,10.0,True,True,11.0,False,32.0,8.0,0.0,32.0,8.0,0.0,2.5,True,8.5,0.113475177,0.827914874,11.0,2019/10/7,2019/10/13,1.0,2019/10/6,2019/10/4,2019/10/6,13.0,12.0,12.66666667,12.66666667,Hannah Brown,0.0,0.0
28.0,5.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,9.0,True,True,11.0,False,25.0,8.333333333,1.154700538,25.0,8.333333333,1.154700538,4.0,False,6.0,0.11627907,0.432135816,-7.0,2019/10/14,2019/10/20,1.0,2019/10/13,2019/10/11,2019/10/13,9.0,11.0,9.0,9.0,Hannah Brown,0.0,0.0
28.0,6.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,9.0,True,True,11.0,False,24.0,8.0,0.0,24.0,8.0,0.0,8.0,False,2.0,0.105263158,-0.688530373,-1.0,2019/10/21,2019/10/27,1.0,2019/10/20,2019/10/18,2019/10/20,11.0,8.0,9.666666667,9.666666667,Hannah Brown,0.0,0.0
28.0,7.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,8.0,True,True,11.0,False,26.0,8.666666667,0.288675135,26.0,8.666666667,0.288675135,4.0,False,5.0,0.128712871,0.362284419,2.0,2019/10/28,2019/11/3,1.0,2019/10/27,2019/10/25,2019/10/27,10.0,8.0,12.66666667,12.66666667,Hannah Brown,0.0,0.0
28.0,8.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,7.0,True,True,11.0,False,30.9998,10.33326667,0.577350269,30.9998,10.33326667,0.577350269,2.0,False,6.0,0.160621391,0.780712299,4.9998,2019/11/4,2019/11/10,1.0,2019/11/3,2019/11/1,2019/11/3,10.0,10.0,10.0,10.0,Hannah Brown,0.0,0.0
28.0,9.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,4.0,6.0,True,True,11.0,False,35.5,8.875,0.25,35.5,8.875,0.25,4.0,False,3.0,0.170263789,0.147157867,4.5002,2019/11/11,2019/11/17,1.0,2019/11/10,2019/11/8,2019/11/10,10.0,46.0,10.33333333,10.33333333,Hannah Brown,0.0,0.0
28.0,10.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,5.0,True,True,11.0,False,27.0,9.0,0.0,27.0,9.0,0.0,3.5,True,2.5,0.196363636,-0.324442842,-8.5,2019/11/18,2019/11/24,1.0,2019/11/17,2019/11/15,2019/11/17,15.0,13.0,15.33333333,15.33333333,Hannah Brown,0.0,0.0
28.0,11.0,True,11.0,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24.0,1st Place,1.0,3.0,4.0,True,True,11.0,False,29.0,9.666666667,0.288675135,29.0,9.666666667,0.288675135,3.0,False,2.0,0.247863248,-0.387298335,2.0,2019/11/25,2019/11/25,1.0,2019/11/24,2019/11/22,2019/11/24,13.0,15.0,12.0,12.0,Hannah Brown,0.0,0.0
3.0,1.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,11.0,True,True,3.0,False,17.0,5.666666667,0.577350269,17.0,5.666666667,0.577350269,8.0,False,4.0,0.080188679,-0.544560221,,2006/9/12,2006/9/18,2.0,2006/9/11,2006/9/12,2006/9/12,,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,2.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,10.0,True,True,3.0,False,21.0,7.0,0.0,21.0,7.0,0.0,8.0,True,3.0,0.091304348,-0.688247202,4.0,2006/9/19,2006/9/25,2.0,2006/9/18,2006/9/16,2006/9/18,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,3.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,9.0,True,True,3.0,True,22.0,7.333333333,0.577350269,22.0,7.333333333,0.577350269,5.5,True,4.5,0.106280193,-0.365148372,1.0,2006/9/26,2006/10/2,2.0,2006/9/25,2006/9/23,2006/9/25,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,4.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,8.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/3,2006/10/9,2.0,2006/10/2,2006/9/30,2006/10/2,0.0,0.0,23.0,23.0,Harry Hamlin,0.0,0.0
3.0,5.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,7.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/10,2006/10/16,2.0,2006/10/9,2006/10/7,2006/10/9,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,6.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,5.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/17,2006/10/23,2.0,2006/10/16,2006/10/14,2006/10/16,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,7.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,5.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/24,2006/10/30,2.0,2006/10/23,2006/10/21,2006/10/23,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,8.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,4.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/31,2006/11/6,2.0,2006/10/30,2006/10/28,2006/10/30,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,9.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,3.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/11/7,2006/11/13,2.0,2006/11/6,2006/11/4,2006/11/6,0.0,0.0,0.0,0.0,Harry Hamlin,0.0,0.0
3.0,10.0,True,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,3.0,2.0,False,False,3.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/11/14,2006/11/15,2.0,2006/11/13,2006/11/11,2006/11/13,91.0,30.0,30.33333333,30.33333333,Harry Hamlin,0.0,0.0
3.0,11.0,False,10.0,Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,United States,54.0,Eliminated Week 3,9.0,0.0,0.0,False,False,3.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Harry Hamlin,0.0,0.0
32.0,1.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,14.0,True,True,9.0,False,12.0,4.0,0.0,12.0,4.0,0.0,13.0,True,2.0,0.051948052,-1.284706277,,2023/9/26,2023/10/2,1.0,2023/9/25,2023/9/26,2023/9/26,,12.0,12.0,12.0,Harry Jowsey,0.0,0.0
32.0,2.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,13.0,True,True,9.0,False,15.0,5.0,0.0,15.0,5.0,0.0,11.0,True,3.0,0.06302521,-0.903679144,3.0,2023/10/3,2023/10/9,1.0,2023/10/2,2023/9/30,2023/10/2,11.0,12.0,17.0,17.0,Harry Jowsey,0.0,0.0
32.0,3.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,4.0,12.0,True,True,9.0,False,24.0,6.0,0.816496581,24.0,6.0,0.816496581,8.5,True,4.5,0.074303406,-0.598869548,9.0,2023/10/10,2023/10/16,1.0,2023/10/9,2023/10/7,2023/10/9,15.0,16.0,23.0,23.0,Harry Jowsey,0.0,0.0
32.0,4.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,11.0,True,True,9.0,False,21.0,7.0,0.0,21.0,7.0,0.0,7.0,True,5.0,0.0875,-0.279589409,-3.0,2023/10/17,2023/10/23,1.0,2023/10/16,2023/10/14,2023/10/16,12.0,15.0,15.33333333,15.33333333,Harry Jowsey,0.0,0.0
32.0,5.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,10.0,True,True,9.0,False,18.0,6.0,0.0,18.0,6.0,0.0,10.0,False,1.0,0.075,-1.897366596,-3.0,2023/10/24,2023/10/30,1.0,2023/10/23,2023/10/21,2023/10/23,13.0,12.0,16.0,16.0,Harry Jowsey,0.0,0.0
32.0,6.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,4.0,9.0,True,True,9.0,False,29.0,7.25,0.0,29.0,7.25,0.0,9.0,False,1.0,0.090062112,-1.455167743,11.0,2023/10/31,2023/11/6,1.0,2023/10/30,2023/10/28,2023/10/30,11.0,8.0,13.0,13.0,Harry Jowsey,0.0,0.0
32.0,7.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,4.0,8.0,True,True,9.0,False,32.0,8.0,0.0,32.0,8.0,0.0,8.0,False,1.0,0.113475177,-1.654819001,3.0,2023/11/7,2023/11/13,1.0,2023/11/6,2023/11/4,2023/11/6,6.0,6.0,6.666666667,6.666666667,Harry Jowsey,0.0,0.0
32.0,8.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,4.0,7.0,True,True,9.0,False,28.0,7.0,0.0,28.0,7.0,0.0,7.0,False,1.0,0.110671937,-1.717574025,-4.0,2023/11/14,2023/11/20,1.0,2023/11/13,2023/11/11,2023/11/13,10.0,8.0,8.333333333,8.333333333,Harry Jowsey,0.0,0.0
32.0,9.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,4.0,6.0,True,True,9.0,True,30.0,7.5,0.577350269,30.0,7.5,0.577350269,6.0,False,1.0,0.135746606,-1.356753359,2.0,2023/11/21,2023/11/27,1.0,2023/11/20,2023/11/18,2023/11/20,7.0,9.0,10.66666667,10.66666667,Harry Jowsey,0.0,0.0
32.0,10.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,5.0,False,False,9.0,False,0.0,0.0,0.0,,,,,False,,,,,2023/11/28,2023/12/4,1.0,2023/11/27,2023/11/25,2023/11/27,14.0,15.0,19.0,19.0,Harry Jowsey,0.0,0.0
32.0,11.0,True,11.0,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26.0,Eliminated Week 9,6.0,3.0,5.0,False,False,9.0,False,0.0,0.0,0.0,,,,,False,,,,,2023/12/5,2023/12/5,1.0,2023/12/4,2023/12/2,2023/12/4,4.0,6.0,4.666666667,4.666666667,Harry Jowsey,0.0,0.0
21.0,1.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,13.0,True,True,7.0,False,21.0,7.0,0.0,21.0,7.0,0.0,7.5,True,6.5,0.084,0.395358673,,2015/9/14,2015/9/20,2.0,2015/9/13,2015/9/14,2015/9/14,,9.0,9.0,9.0,Hayes Grier,0.0,0.0
21.0,2.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,13.0,True,True,7.0,False,22.5,7.5,0.5,22.5,7.5,0.5,5.5,True,8.5,0.083179298,0.559538071,1.5,2015/9/21,2015/9/27,2.0,2015/9/20,2015/9/18,2015/9/20,12.0,8.0,12.33333333,12.33333333,Hayes Grier,0.0,0.0
21.0,3.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,4.0,10.0,True,True,7.0,False,30.0,7.5,0.577350269,30.0,7.5,0.577350269,7.0,False,4.0,0.098360656,-0.101476514,7.5,2015/9/28,2015/10/4,1.0,2015/9/27,2015/9/25,2015/9/27,10.0,8.0,11.0,11.0,Hayes Grier,0.0,0.0
21.0,4.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,10.0,True,True,7.0,False,27.0,9.0,0.0,27.0,9.0,0.0,3.0,True,8.0,0.11440678,0.8262428,-3.0,2015/10/5,2015/10/11,1.0,2015/10/4,2015/10/2,2015/10/4,9.0,5.0,7.333333333,7.333333333,Hayes Grier,0.0,0.0
21.0,5.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,4.0,9.0,True,True,7.0,False,30.0,7.5,0.577350269,30.0,7.5,0.577350269,6.0,False,4.0,0.099667774,-0.685093329,3.0,2015/10/12,2015/10/18,1.0,2015/10/11,2015/10/9,2015/10/11,7.0,7.0,6.666666667,6.666666667,Hayes Grier,0.0,0.0
21.0,6.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,4.0,9.0,True,True,7.0,False,32.0,8.0,0.0,32.0,8.0,0.0,6.0,False,4.0,0.102236422,-0.469903229,2.0,2015/10/19,2015/10/25,1.0,2015/10/18,2015/10/16,2015/10/18,7.0,6.0,6.666666667,6.666666667,Hayes Grier,0.0,0.0
21.0,7.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,8.0,True,True,7.0,True,28.0,9.333333333,0.288675135,28.0,9.333333333,0.288675135,3.0,True,6.0,0.126696833,0.474341649,-4.0,2015/10/26,2015/11/1,1.0,2015/10/25,2015/10/23,2015/10/25,6.0,6.0,6.0,6.0,Hayes Grier,0.0,0.0
21.0,8.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,7.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/2,2015/11/8,1.0,2015/11/1,2015/10/30,2015/11/1,6.0,6.0,5.666666667,5.666666667,Hayes Grier,0.0,0.0
21.0,9.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,6.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/9,2015/11/15,1.0,2015/11/8,2015/11/6,2015/11/8,6.0,4.0,5.666666667,5.666666667,Hayes Grier,0.0,0.0
21.0,10.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,4.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/16,2015/11/22,1.0,2015/11/15,2015/11/13,2015/11/15,5.0,4.0,4.333333333,4.333333333,Hayes Grier,0.0,0.0
21.0,11.0,True,11.0,Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15.0,Eliminated Week 7,8.0,3.0,4.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2015/11/23,2015/11/24,2.0,2015/11/22,2015/11/20,2015/11/22,5.0,4.0,5.0,5.0,Hayes Grier,0.0,0.0
4.0,1.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,11.0,True,True,6.0,False,18.0,6.0,0.0,18.0,6.0,0.0,7.0,False,5.0,0.087378641,-0.215228027,,2007/3/19,2007/3/25,1.0,2007/3/18,2007/3/19,2007/3/19,,31.0,31.0,31.0,Heather Mills,0.0,0.0
4.0,2.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,11.0,True,True,6.0,False,24.0,8.0,0.0,24.0,8.0,0.0,3.5,True,8.5,0.097959184,0.642905302,6.0,2007/3/26,2007/4/1,3.0,2007/3/25,2007/3/23,2007/3/25,13.0,9.0,12.66666667,12.66666667,Heather Mills,0.0,0.0
4.0,3.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,10.0,True,True,6.0,False,24.0,8.0,0.0,24.0,8.0,0.0,2.5,True,8.5,0.110091743,0.854910804,0.0,2007/4/2,2007/4/8,2.0,2007/4/1,2007/3/30,2007/4/1,4.0,6.0,7.333333333,7.333333333,Heather Mills,0.0,0.0
4.0,4.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,9.0,True,True,6.0,False,23.0,7.666666667,0.577350269,23.0,7.666666667,0.577350269,4.0,False,6.0,0.121052632,0.406319686,-1.0,2007/4/9,2007/4/15,2.0,2007/4/8,2007/4/6,2007/4/8,7.0,4.0,8.0,8.0,Heather Mills,0.0,0.0
4.0,5.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,8.0,True,True,6.0,False,21.0,7.0,0.0,21.0,7.0,0.0,5.0,False,4.0,0.119318182,-0.172223741,-2.0,2007/4/16,2007/4/22,2.0,2007/4/15,2007/4/13,2007/4/15,7.0,5.0,6.666666667,6.666666667,Heather Mills,0.0,0.0
4.0,6.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,7.0,True,True,6.0,True,23.0,7.666666667,0.577350269,23.0,7.666666667,0.577350269,5.0,False,3.0,0.135294118,-0.362620334,2.0,2007/4/23,2007/4/29,2.0,2007/4/22,2007/4/20,2007/4/22,4.0,6.0,7.666666667,7.666666667,Heather Mills,0.0,0.0
4.0,7.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,6.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/4/30,2007/5/6,2.0,2007/4/29,2007/4/27,2007/4/29,0.0,6.0,4.333333333,4.333333333,Heather Mills,0.0,0.0
4.0,8.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,5.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/5/7,2007/5/13,2.0,2007/5/6,2007/5/4,2007/5/6,0.0,0.0,0.0,0.0,Heather Mills,0.0,0.0
4.0,9.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,4.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/5/14,2007/5/20,2.0,2007/5/13,2007/5/11,2007/5/13,0.0,3.0,0.0,0.0,Heather Mills,0.0,0.0
4.0,10.0,True,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,3.0,3.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/5/21,2007/5/22,2.0,2007/5/20,2007/5/18,2007/5/20,4.0,0.0,2.333333333,2.333333333,Heather Mills,0.0,0.0
4.0,11.0,False,10.0,Heather Mills,Jonathan Roberts,Model,,England,39.0,Eliminated Week 6,7.0,0.0,0.0,False,False,6.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Heather Mills,0.0,0.0
24.0,1.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,12.0,True,True,6.0,False,28.0,7.0,0.0,28.0,7.0,0.0,4.0,True,9.0,0.092715232,0.617393764,,2017/3/20,2017/3/26,1.0,2017/3/19,2017/3/20,2017/3/20,,12.0,12.0,12.0,Heather Morris,0.0,0.0
24.0,2.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,12.0,True,True,6.0,False,30.0,7.5,1.0,30.0,7.5,1.0,3.0,False,10.0,0.091463415,0.79854941,2.0,2017/3/27,2017/4/2,1.0,2017/3/26,2017/3/24,2017/3/26,4.0,5.0,3.666666667,3.666666667,Heather Morris,0.0,0.0
24.0,3.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,11.0,True,True,6.0,False,33.0,8.25,0.5,33.0,8.25,0.5,2.5,True,9.5,0.104761905,1.082333592,3.0,2017/4/3,2017/4/9,1.0,2017/4/2,2017/3/31,2017/4/2,3.0,3.0,4.333333333,4.333333333,Heather Morris,0.0,0.0
24.0,4.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,10.0,True,True,6.0,False,35.0,8.75,0.5,35.0,8.75,0.5,3.0,False,8.0,0.107361963,0.733320759,2.0,2017/4/10,2017/4/16,1.0,2017/4/9,2017/4/7,2017/4/9,2.0,2.0,2.666666667,2.666666667,Heather Morris,0.0,0.0
24.0,5.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,9.0,True,True,6.0,False,34.0,8.5,0.577350269,34.0,8.5,0.577350269,4.5,True,5.5,0.111842105,0.064982691,-1.0,2017/4/17,2017/4/23,1.0,2017/4/16,2017/4/14,2017/4/16,4.0,3.0,4.0,4.0,Heather Morris,0.0,0.0
24.0,6.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,8.0,True,True,6.0,True,37.0,9.25,0.288675135,37.0,9.25,0.288675135,1.0,False,8.0,0.137546468,1.396670352,3.0,2017/4/24,2017/4/30,1.0,2017/4/23,2017/4/21,2017/4/23,3.0,3.0,2.333333333,2.333333333,Heather Morris,0.0,0.0
24.0,7.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,7.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/5/1,2017/5/7,1.0,2017/4/30,2017/4/28,2017/4/30,5.0,5.0,5.0,5.0,Heather Morris,0.0,0.0
24.0,8.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,5.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/5/8,2017/5/14,1.0,2017/5/7,2017/5/5,2017/5/7,2.0,2.0,2.333333333,2.333333333,Heather Morris,0.0,0.0
24.0,9.0,True,10.0,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30.0,Eliminated Week 6,8.0,4.0,4.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/5/15,2017/5/21,1.0,2017/5/14,2017/5/12,2017/5/14,2.0,1.0,1.666666667,1.666666667,Heather Morris,0.0,0.0
