row_idx,name,t0,qid,awards_total,awards_dated,awards_pre_t0,award_date_coverage
1652,Gladys Knight,2012-03-19,Q235952,3,2,0,0.6666666666666666
1653,Jack Wagner,2012-03-19,Q1293637,0,0,0,0.0
1654,Jaleel White,2012-03-19,Q358306,0,0,0,0.0
1655,Katherine Jenkins,2012-03-19,Q272581,2,0,0,0.0
1656,Maria Menounos,2012-03-19,Q233618,0,0,0,0.0
1657,Martina Navratilova,2012-03-19,Q54545,11,11,8,1.0
1658,Melissa Gilbert,2012-03-19,Q230929,2,1,1,0.5
1659,Roshon Fegan,2012-03-19,Q507999,0,0,0,0.0
1660,Sherri Sheperd,2012-03-19,,0,0,0,0.0
1661,William Levy,2012-03-19,Q559403,0,0,0,0.0
1662,Donald Driver,2012-03-26,Q1093571,0,0,0,0.0
1663,Gavin DeGraw,2012-03-26,Q337722,0,0,0,0.0
1664,Gladys Knight,2012-03-26,Q235952,3,2,0,0.6666666666666666
1665,Jack Wagner,2012-03-26,Q1293637,0,0,0,0.0
1666,Jaleel White,2012-03-26,Q358306,0,0,0,0.0
1667,Katherine Jenkins,2012-03-26,Q272581,2,0,0,0.0
1668,Maria Menounos,2012-03-26,Q233618,0,0,0,0.0
1669,Martina Navratilova,2012-03-26,Q54545,11,11,8,1.0
1670,Melissa Gilbert,2012-03-26,Q230929,2,1,1,0.5
1671,Roshon Fegan,2012-03-26,Q507999,0,0,0,0.0
1672,Sherri Sheperd,2012-03-26,,0,0,0,0.0
1673,William Levy,2012-03-26,Q559403,0,0,0,0.0
1674,Donald Driver,2012-04-02,Q1093571,0,0,0,0.0
1675,Gavin DeGraw,2012-04-02,Q337722,0,0,0,0.0
1676,Gladys Knight,2012-04-02,Q235952,3,2,0,0.6666666666666666
1677,Jack Wagner,2012-04-02,Q1293637,0,0,0,0.0
1678,Jaleel White,2012-04-02,Q358306,0,0,0,0.0
1679,Katherine Jenkins,2012-04-02,Q272581,2,0,0,0.0
1680,Maria Menounos,2012-04-02,Q233618,0,0,0,0.0
1681,Martina Navratilova,2012-04-02,Q54545,11,11,8,1.0
1682,Melissa Gilbert,2012-04-02,Q230929,2,1,1,0.5
1683,Roshon Fegan,2012-04-02,Q507999,0,0,0,0.0
1684,Sherri Sheperd,2012-04-02,,0,0,0,0.0
1685,William Levy,2012-04-02,Q559403,0,0,0,0.0
1686,Donald Driver,2012-04-09,Q1093571,0,0,0,0.0
1687,Gavin DeGraw,2012-04-09,Q337722,0,0,0,0.0
1688,Gladys Knight,2012-04-09,Q235952,3,2,0,0.6666666666666666
1689,Jack Wagner,2012-04-09,Q1293637,0,0,0,0.0
1690,Jaleel White,2012-04-09,Q358306,0,0,0,0.0
1691,Katherine Jenkins,2012-04-09,Q272581,2,0,0,0.0
1692,Maria Menounos,2012-04-09,Q233618,0,0,0,0.0
1693,Martina Navratilova,2012-04-09,Q54545,11,11,8,1.0
1694,Melissa Gilbert,2012-04-09,Q230929,2,1,1,0.5
1695,Roshon Fegan,2012-04-09,Q507999,0,0,0,0.0
1696,Sherri Sheperd,2012-04-09,,0,0,0,0.0
1697,William Levy,2012-04-09,Q559403,0,0,0,0.0
1698,Donald Driver,2012-04-16,Q1093571,0,0,0,0.0
1699,Gavin DeGraw,2012-04-16,Q337722,0,0,0,0.0
1700,Gladys Knight,2012-04-16,Q235952,3,2,0,0.6666666666666666
1701,Jack Wagner,2012-04-16,Q1293637,0,0,0,0.0
1702,Jaleel White,2012-04-16,Q358306,0,0,0,0.0
1703,Katherine Jenkins,2012-04-16,Q272581,2,0,0,0.0
1704,Maria Menounos,2012-04-16,Q233618,0,0,0,0.0
1705,Martina Navratilova,2012-04-16,Q54545,11,11,8,1.0
1706,Melissa Gilbert,2012-04-16,Q230929,2,1,1,0.5
1707,Roshon Fegan,2012-04-16,Q507999,0,0,0,0.0
1708,Sherri Sheperd,2012-04-16,,0,0,0,0.0
1709,William Levy,2012-04-16,Q559403,0,0,0,0.0
1710,Donald Driver,2012-04-23,Q1093571,0,0,0,0.0
1711,Gavin DeGraw,2012-04-23,Q337722,0,0,0,0.0
1712,Gladys Knight,2012-04-23,Q235952,3,2,0,0.6666666666666666
1713,Jack Wagner,2012-04-23,Q1293637,0,0,0,0.0
1714,Jaleel White,2012-04-23,Q358306,0,0,0,0.0
1715,Katherine Jenkins,2012-04-23,Q272581,2,0,0,0.0
1716,Maria Menounos,2012-04-23,Q233618,0,0,0,0.0
1717,Martina Navratilova,2012-04-23,Q54545,11,11,8,1.0
1718,Melissa Gilbert,2012-04-23,Q230929,2,1,1,0.5
1719,Roshon Fegan,2012-04-23,Q507999,0,0,0,0.0
1720,Sherri Sheperd,2012-04-23,,0,0,0,0.0
1721,William Levy,2012-04-23,Q559403,0,0,0,0.0
1722,Donald Driver,2012-04-30,Q1093571,0,0,0,0.0
1723,Gavin DeGraw,2012-04-30,Q337722,0,0,0,0.0
1724,Gladys Knight,2012-04-30,Q235952,3,2,0,0.6666666666666666
1725,Jack Wagner,2012-04-30,Q1293637,0,0,0,0.0
1726,Jaleel White,2012-04-30,Q358306,0,0,0,0.0
1727,Katherine Jenkins,2012-04-30,Q272581,2,0,0,0.0
1728,Maria Menounos,2012-04-30,Q233618,0,0,0,0.0
1729,Martina Navratilova,2012-04-30,Q54545,11,11,8,1.0
1730,Melissa Gilbert,2012-04-30,Q230929,2,1,1,0.5
1731,Roshon Fegan,2012-04-30,Q507999,0,0,0,0.0
1732,Sherri Sheperd,2012-04-30,,0,0,0,0.0
1733,William Levy,2012-04-30,Q559403,0,0,0,0.0
1734,Donald Driver,2012-05-07,Q1093571,0,0,0,0.0
1735,Gavin DeGraw,2012-05-07,Q337722,0,0,0,0.0
1736,Gladys Knight,2012-05-07,Q235952,3,2,0,0.6666666666666666
1737,Jack Wagner,2012-05-07,Q1293637,0,0,0,0.0
1738,Jaleel White,2012-05-07,Q358306,0,0,0,0.0
1739,Katherine Jenkins,2012-05-07,Q272581,2,0,0,0.0
1740,Maria Menounos,2012-05-07,Q233618,0,0,0,0.0
1741,Martina Navratilova,2012-05-07,Q54545,11,11,8,1.0
1742,Melissa Gilbert,2012-05-07,Q230929,2,1,1,0.5
1743,Roshon Fegan,2012-05-07,Q507999,0,0,0,0.0
1744,Sherri Sheperd,2012-05-07,,0,0,0,0.0
1745,William Levy,2012-05-07,Q559403,0,0,0,0.0
1746,Donald Driver,2012-05-14,Q1093571,0,0,0,0.0
1747,Gavin DeGraw,2012-05-14,Q337722,0,0,0,0.0
1748,Gladys Knight,2012-05-14,Q235952,3,2,0,0.6666666666666666
1749,Jack Wagner,2012-05-14,Q1293637,0,0,0,0.0
1750,Jaleel White,2012-05-14,Q358306,0,0,0,0.0
1751,Katherine Jenkins,2012-05-14,Q272581,2,0,0,0.0
1752,Maria Menounos,2012-05-14,Q233618,0,0,0,0.0
1753,Martina Navratilova,2012-05-14,Q54545,11,11,8,1.0
1754,Melissa Gilbert,2012-05-14,Q230929,2,1,1,0.5
1755,Roshon Fegan,2012-05-14,Q507999,0,0,0,0.0
1756,Sherri Sheperd,2012-05-14,,0,0,0,0.0
1757,William Levy,2012-05-14,Q559403,0,0,0,0.0
1758,Donald Driver,2012-05-21,Q1093571,0,0,0,0.0
1759,Gavin DeGraw,2012-05-21,Q337722,0,0,0,0.0
1760,Gladys Knight,2012-05-21,Q235952,3,2,0,0.6666666666666666
1761,Jack Wagner,2012-05-21,Q1293637,0,0,0,0.0
1762,Jaleel White,2012-05-21,Q358306,0,0,0,0.0
1763,Katherine Jenkins,2012-05-21,Q272581,2,0,0,0.0
1764,Maria Menounos,2012-05-21,Q233618,0,0,0,0.0
1765,Martina Navratilova,2012-05-21,Q54545,11,11,8,1.0
1766,Melissa Gilbert,2012-05-21,Q230929,2,1,1,0.5
1767,Roshon Fegan,2012-05-21,Q507999,0,0,0,0.0
1768,Sherri Sheperd,2012-05-21,,0,0,0,0.0
1769,William Levy,2012-05-21,Q559403,0,0,0,0.0
1770,Donald Driver,,Q1093571,0,0,0,0.0
1771,Gavin DeGraw,,Q337722,0,0,0,0.0
1772,Gladys Knight,,Q235952,0,0,0,0.0
1773,Jack Wagner,,Q1293637,0,0,0,0.0
1774,Jaleel White,,Q358306,0,0,0,0.0
1775,Katherine Jenkins,,Q272581,0,0,0,0.0
1776,Maria Menounos,,Q233618,0,0,0,0.0
1777,Martina Navratilova,,Q54545,0,0,0,0.0
1778,Melissa Gilbert,,Q230929,0,0,0,0.0
1779,Roshon Fegan,,Q507999,0,0,0,0.0
1780,Sherri Sheperd,,,0,0,0,0.0
1781,William Levy,,Q559403,0,0,0,0.0
1782,Apolo Anton Ohno,2012-09-24,Q329738,0,0,0,0.0
1783,Bristol Palin,2012-09-24,Q2190766,0,0,0,0.0
1784,Drew Lachey,2012-09-24,Q5307215,0,0,0,0.0
1785,Emmitt Smith,2012-09-24,Q1338802,3,0,0,0.0
1786,Gilles Marini,2012-09-24,Q181997,0,0,0,0.0
1787,Helio Castroneves,2012-09-24,Q454058,0,0,0,0.0
1788,Joey Fatone,2012-09-24,Q1640877,0,0,0,0.0
1789,Kelly Monaco,2012-09-24,Q451861,1,1,1,1.0
1790,Kirstie Alley,2012-09-24,Q151935,8,8,8,1.0
1791,Melissa Rycroft,2012-09-24,Q2112258,0,0,0,0.0
1792,Pamela Anderson,2012-09-24,Q83325,3,3,3,1.0
1793,Sabrina Bryan,2012-09-24,Q256708,0,0,0,0.0
1794,Shawn Johnson,2012-09-24,Q229044,0,0,0,0.0
1795,Apolo Anton Ohno,2012-10-01,Q329738,0,0,0,0.0
1796,Bristol Palin,2012-10-01,Q2190766,0,0,0,0.0
1797,Drew Lachey,2012-10-01,Q5307215,0,0,0,0.0
1798,Emmitt Smith,2012-10-01,Q1338802,3,0,0,0.0
1799,Gilles Marini,2012-10-01,Q181997,0,0,0,0.0
1800,Helio Castroneves,2012-10-01,Q454058,0,0,0,0.0
1801,Joey Fatone,2012-10-01,Q1640877,0,0,0,0.0
1802,Kelly Monaco,2012-10-01,Q451861,1,1,1,1.0
1803,Kirstie Alley,2012-10-01,Q151935,8,8,8,1.0
1804,Melissa Rycroft,2012-10-01,Q2112258,0,0,0,0.0
1805,Pamela Anderson,2012-10-01,Q83325,3,3,3,1.0
1806,Sabrina Bryan,2012-10-01,Q256708,0,0,0,0.0
1807,Shawn Johnson,2012-10-01,Q229044,0,0,0,0.0
1808,Apolo Anton Ohno,2012-10-08,Q329738,0,0,0,0.0
1809,Bristol Palin,2012-10-08,Q2190766,0,0,0,0.0
1810,Drew Lachey,2012-10-08,Q5307215,0,0,0,0.0
1811,Emmitt Smith,2012-10-08,Q1338802,3,0,0,0.0
1812,Gilles Marini,2012-10-08,Q181997,0,0,0,0.0
1813,Helio Castroneves,2012-10-08,Q454058,0,0,0,0.0
1814,Joey Fatone,2012-10-08,Q1640877,0,0,0,0.0
1815,Kelly Monaco,2012-10-08,Q451861,1,1,1,1.0
1816,Kirstie Alley,2012-10-08,Q151935,8,8,8,1.0
1817,Melissa Rycroft,2012-10-08,Q2112258,0,0,0,0.0
1818,Pamela Anderson,2012-10-08,Q83325,3,3,3,1.0
1819,Sabrina Bryan,2012-10-08,Q256708,0,0,0,0.0
1820,Shawn Johnson,2012-10-08,Q229044,0,0,0,0.0
1821,Apolo Anton Ohno,2012-10-15,Q329738,0,0,0,0.0
1822,Bristol Palin,2012-10-15,Q2190766,0,0,0,0.0
1823,Drew Lachey,2012-10-15,Q5307215,0,0,0,0.0
1824,Emmitt Smith,2012-10-15,Q1338802,3,0,0,0.0
1825,Gilles Marini,2012-10-15,Q181997,0,0,0,0.0
1826,Helio Castroneves,2012-10-15,Q454058,0,0,0,0.0
1827,Joey Fatone,2012-10-15,Q1640877,0,0,0,0.0
1828,Kelly Monaco,2012-10-15,Q451861,1,1,1,1.0
1829,Kirstie Alley,2012-10-15,Q151935,8,8,8,1.0
1830,Melissa Rycroft,2012-10-15,Q2112258,0,0,0,0.0
1831,Pamela Anderson,2012-10-15,Q83325,3,3,3,1.0
1832,Sabrina Bryan,2012-10-15,Q256708,0,0,0,0.0
1833,Shawn Johnson,2012-10-15,Q229044,0,0,0,0.0
1834,Apolo Anton Ohno,2012-10-22,Q329738,0,0,0,0.0
1835,Bristol Palin,2012-10-22,Q2190766,0,0,0,0.0
1836,Drew Lachey,2012-10-22,Q5307215,0,0,0,0.0
1837,Emmitt Smith,2012-10-22,Q1338802,3,0,0,0.0
1838,Gilles Marini,2012-10-22,Q181997,0,0,0,0.0
1839,Helio Castroneves,2012-10-22,Q454058,0,0,0,0.0
1840,Joey Fatone,2012-10-22,Q1640877,0,0,0,0.0
1841,Kelly Monaco,2012-10-22,Q451861,1,1,1,1.0
1842,Kirstie Alley,2012-10-22,Q151935,8,8,8,1.0
1843,Melissa Rycroft,2012-10-22,Q2112258,0,0,0,0.0
1844,Pamela Anderson,2012-10-22,Q83325,3,3,3,1.0
1845,Sabrina Bryan,2012-10-22,Q256708,0,0,0,0.0
1846,Shawn Johnson,2012-10-22,Q229044,0,0,0,0.0
1847,Apolo Anton Ohno,2012-10-29,Q329738,0,0,0,0.0
1848,Bristol Palin,2012-10-29,Q2190766,0,0,0,0.0
1849,Drew Lachey,2012-10-29,Q5307215,0,0,0,0.0
1850,Emmitt Smith,2012-10-29,Q1338802,3,0,0,0.0
1851,Gilles Marini,2012-10-29,Q181997,0,0,0,0.0
1852,Helio Castroneves,2012-10-29,Q454058,0,0,0,0.0
1853,Joey Fatone,2012-10-29,Q1640877,0,0,0,0.0
1854,Kelly Monaco,2012-10-29,Q451861,1,1,1,1.0
1855,Kirstie Alley,2012-10-29,Q151935,8,8,8,1.0
1856,Melissa Rycroft,2012-10-29,Q2112258,0,0,0,0.0
1857,Pamela Anderson,2012-10-29,Q83325,3,3,3,1.0
1858,Sabrina Bryan,2012-10-29,Q256708,0,0,0,0.0
1859,Shawn Johnson,2012-10-29,Q229044,0,0,0,0.0
1860,Apolo Anton Ohno,2012-11-05,Q329738,0,0,0,0.0
1861,Bristol Palin,2012-11-05,Q2190766,0,0,0,0.0
1862,Drew Lachey,2012-11-05,Q5307215,0,0,0,0.0
1863,Emmitt Smith,2012-11-05,Q1338802,3,0,0,0.0
1864,Gilles Marini,2012-11-05,Q181997,0,0,0,0.0
1865,Helio Castroneves,2012-11-05,Q454058,0,0,0,0.0
1866,Joey Fatone,2012-11-05,Q1640877,0,0,0,0.0
1867,Kelly Monaco,2012-11-05,Q451861,1,1,1,1.0
1868,Kirstie Alley,2012-11-05,Q151935,8,8,8,1.0
1869,Melissa Rycroft,2012-11-05,Q2112258,0,0,0,0.0
1870,Pamela Anderson,2012-11-05,Q83325,3,3,3,1.0
1871,Sabrina Bryan,2012-11-05,Q256708,0,0,0,0.0
1872,Shawn Johnson,2012-11-05,Q229044,0,0,0,0.0
1873,Apolo Anton Ohno,2012-11-12,Q329738,0,0,0,0.0
1874,Bristol Palin,2012-11-12,Q2190766,0,0,0,0.0
1875,Drew Lachey,2012-11-12,Q5307215,0,0,0,0.0
1876,Emmitt Smith,2012-11-12,Q1338802,3,0,0,0.0
1877,Gilles Marini,2012-11-12,Q181997,0,0,0,0.0
1878,Helio Castroneves,2012-11-12,Q454058,0,0,0,0.0
1879,Joey Fatone,2012-11-12,Q1640877,0,0,0,0.0
1880,Kelly Monaco,2012-11-12,Q451861,1,1,1,1.0
1881,Kirstie Alley,2012-11-12,Q151935,8,8,8,1.0
1882,Melissa Rycroft,2012-11-12,Q2112258,0,0,0,0.0
1883,Pamela Anderson,2012-11-12,Q83325,3,3,3,1.0
1884,Sabrina Bryan,2012-11-12,Q256708,0,0,0,0.0
1885,Shawn Johnson,2012-11-12,Q229044,0,0,0,0.0
1886,Apolo Anton Ohno,2012-11-19,Q329738,0,0,0,0.0
1887,Bristol Palin,2012-11-19,Q2190766,0,0,0,0.0
1888,Drew Lachey,2012-11-19,Q5307215,0,0,0,0.0
1889,Emmitt Smith,2012-11-19,Q1338802,3,0,0,0.0
1890,Gilles Marini,2012-11-19,Q181997,0,0,0,0.0
1891,Helio Castroneves,2012-11-19,Q454058,0,0,0,0.0
1892,Joey Fatone,2012-11-19,Q1640877,0,0,0,0.0
1893,Kelly Monaco,2012-11-19,Q451861,1,1,1,1.0
1894,Kirstie Alley,2012-11-19,Q151935,8,8,8,1.0
1895,Melissa Rycroft,2012-11-19,Q2112258,0,0,0,0.0
1896,Pamela Anderson,2012-11-19,Q83325,3,3,3,1.0
1897,Sabrina Bryan,2012-11-19,Q256708,0,0,0,0.0
1898,Shawn Johnson,2012-11-19,Q229044,0,0,0,0.0
1899,Apolo Anton Ohno,2012-11-26,Q329738,0,0,0,0.0
1900,Bristol Palin,2012-11-26,Q2190766,0,0,0,0.0
1901,Drew Lachey,2012-11-26,Q5307215,0,0,0,0.0
1902,Emmitt Smith,2012-11-26,Q1338802,3,0,0,0.0
1903,Gilles Marini,2012-11-26,Q181997,0,0,0,0.0
1904,Helio Castroneves,2012-11-26,Q454058,0,0,0,0.0
1905,Joey Fatone,2012-11-26,Q1640877,0,0,0,0.0
1906,Kelly Monaco,2012-11-26,Q451861,1,1,1,1.0
1907,Kirstie Alley,2012-11-26,Q151935,8,8,8,1.0
1908,Melissa Rycroft,2012-11-26,Q2112258,0,0,0,0.0
1909,Pamela Anderson,2012-11-26,Q83325,3,3,3,1.0
1910,Sabrina Bryan,2012-11-26,Q256708,0,0,0,0.0
1911,Shawn Johnson,2012-11-26,Q229044,0,0,0,0.0
1912,Apolo Anton Ohno,,Q329738,0,0,0,0.0
1913,Bristol Palin,,Q2190766,0,0,0,0.0
1914,Drew Lachey,,Q5307215,0,0,0,0.0
1915,Emmitt Smith,,Q1338802,0,0,0,0.0
1916,Gilles Marini,,Q181997,0,0,0,0.0
1917,Helio Castroneves,,Q454058,0,0,0,0.0
1918,Joey Fatone,,Q1640877,0,0,0,0.0
1919,Kelly Monaco,,Q451861,0,0,0,0.0
1920,Kirstie Alley,,Q151935,0,0,0,0.0
1921,Melissa Rycroft,,Q2112258,0,0,0,0.0
1922,Pamela Anderson,,Q83325,0,0,0,0.0
1923,Sabrina Bryan,,Q256708,0,0,0,0.0
1924,Shawn Johnson,,Q229044,0,0,0,0.0
1925,Alexandra Raisman,2013-03-18,Q238663,0,0,0,0.0
1926,Andy Dick,2013-03-18,Q367094,0,0,0,0.0
1927,D. L. Hughley,2013-03-18,Q536308,0,0,0,0.0
1928,Dorothy Hamill,2013-03-18,Q262573,2,1,1,0.5
1929,Ingo Rademacher,2013-03-18,Q6032887,0,0,0,0.0
1930,Jacoby Jones,2013-03-18,Q3805829,0,0,0,0.0
1931,Kellie Pickler,2013-03-18,Q234445,0,0,0,0.0
1932,Lisa Vanderpump,2013-03-18,Q15040601,2,2,1,1.0
1933,Sean Lowe,2013-03-18,Q7441167,0,0,0,0.0
1934,Victor Ortiz,2013-03-18,Q423205,0,0,0,0.0
1935,Wynonna Judd,2013-03-18,Q465130,0,0,0,0.0
1936,Zendaya,2013-03-18,Q189489,11,11,0,1.0
1937,Alexandra Raisman,2013-03-25,Q238663,0,0,0,0.0
1938,Andy Dick,2013-03-25,Q367094,0,0,0,0.0
1939,D. L. Hughley,2013-03-25,Q536308,0,0,0,0.0
1940,Dorothy Hamill,2013-03-25,Q262573,2,1,1,0.5
1941,Ingo Rademacher,2013-03-25,Q6032887,0,0,0,0.0
1942,Jacoby Jones,2013-03-25,Q3805829,0,0,0,0.0
1943,Kellie Pickler,2013-03-25,Q234445,0,0,0,0.0
1944,Lisa Vanderpump,2013-03-25,Q15040601,2,2,1,1.0
1945,Sean Lowe,2013-03-25,Q7441167,0,0,0,0.0
1946,Victor Ortiz,2013-03-25,Q423205,0,0,0,0.0
1947,Wynonna Judd,2013-03-25,Q465130,0,0,0,0.0
1948,Zendaya,2013-03-25,Q189489,11,11,0,1.0
1949,Alexandra Raisman,2013-04-01,Q238663,0,0,0,0.0
1950,Andy Dick,2013-04-01,Q367094,0,0,0,0.0
1951,D. L. Hughley,2013-04-01,Q536308,0,0,0,0.0
1952,Dorothy Hamill,2013-04-01,Q262573,2,1,1,0.5
1953,Ingo Rademacher,2013-04-01,Q6032887,0,0,0,0.0
1954,Jacoby Jones,2013-04-01,Q3805829,0,0,0,0.0
1955,Kellie Pickler,2013-04-01,Q234445,0,0,0,0.0
1956,Lisa Vanderpump,2013-04-01,Q15040601,2,2,1,1.0
1957,Sean Lowe,2013-04-01,Q7441167,0,0,0,0.0
1958,Victor Ortiz,2013-04-01,Q423205,0,0,0,0.0
1959,Wynonna Judd,2013-04-01,Q465130,0,0,0,0.0
1960,Zendaya,2013-04-01,Q189489,11,11,0,1.0
1961,Alexandra Raisman,2013-04-08,Q238663,0,0,0,0.0
1962,Andy Dick,2013-04-08,Q367094,0,0,0,0.0
1963,D. L. Hughley,2013-04-08,Q536308,0,0,0,0.0
1964,Dorothy Hamill,2013-04-08,Q262573,2,1,1,0.5
1965,Ingo Rademacher,2013-04-08,Q6032887,0,0,0,0.0
1966,Jacoby Jones,2013-04-08,Q3805829,0,0,0,0.0
1967,Kellie Pickler,2013-04-08,Q234445,0,0,0,0.0
1968,Lisa Vanderpump,2013-04-08,Q15040601,2,2,1,1.0
1969,Sean Lowe,2013-04-08,Q7441167,0,0,0,0.0
1970,Victor Ortiz,2013-04-08,Q423205,0,0,0,0.0
1971,Wynonna Judd,2013-04-08,Q465130,0,0,0,0.0
1972,Zendaya,2013-04-08,Q189489,11,11,0,1.0
1973,Alexandra Raisman,2013-04-15,Q238663,0,0,0,0.0
1974,Andy Dick,2013-04-15,Q367094,0,0,0,0.0
1975,D. L. Hughley,2013-04-15,Q536308,0,0,0,0.0
1976,Dorothy Hamill,2013-04-15,Q262573,2,1,1,0.5
1977,Ingo Rademacher,2013-04-15,Q6032887,0,0,0,0.0
1978,Jacoby Jones,2013-04-15,Q3805829,0,0,0,0.0
1979,Kellie Pickler,2013-04-15,Q234445,0,0,0,0.0
1980,Lisa Vanderpump,2013-04-15,Q15040601,2,2,1,1.0
1981,Sean Lowe,2013-04-15,Q7441167,0,0,0,0.0
1982,Victor Ortiz,2013-04-15,Q423205,0,0,0,0.0
1983,Wynonna Judd,2013-04-15,Q465130,0,0,0,0.0
1984,Zendaya,2013-04-15,Q189489,11,11,0,1.0
1985,Alexandra Raisman,2013-04-22,Q238663,0,0,0,0.0
1986,Andy Dick,2013-04-22,Q367094,0,0,0,0.0
1987,D. L. Hughley,2013-04-22,Q536308,0,0,0,0.0
1988,Dorothy Hamill,2013-04-22,Q262573,2,1,1,0.5
1989,Ingo Rademacher,2013-04-22,Q6032887,0,0,0,0.0
1990,Jacoby Jones,2013-04-22,Q3805829,0,0,0,0.0
1991,Kellie Pickler,2013-04-22,Q234445,0,0,0,0.0
1992,Lisa Vanderpump,2013-04-22,Q15040601,2,2,1,1.0
1993,Sean Lowe,2013-04-22,Q7441167,0,0,0,0.0
1994,Victor Ortiz,2013-04-22,Q423205,0,0,0,0.0
1995,Wynonna Judd,2013-04-22,Q465130,0,0,0,0.0
1996,Zendaya,2013-04-22,Q189489,11,11,0,1.0
1997,Alexandra Raisman,2013-04-29,Q238663,0,0,0,0.0
1998,Andy Dick,2013-04-29,Q367094,0,0,0,0.0
1999,D. L. Hughley,2013-04-29,Q536308,0,0,0,0.0
2000,Dorothy Hamill,2013-04-29,Q262573,2,1,1,0.5
2001,Ingo Rademacher,2013-04-29,Q6032887,0,0,0,0.0
2002,Jacoby Jones,2013-04-29,Q3805829,0,0,0,0.0
2003,Kellie Pickler,2013-04-29,Q234445,0,0,0,0.0
2004,Lisa Vanderpump,2013-04-29,Q15040601,2,2,1,1.0
2005,Sean Lowe,2013-04-29,Q7441167,0,0,0,0.0
2006,Victor Ortiz,2013-04-29,Q423205,0,0,0,0.0
2007,Wynonna Judd,2013-04-29,Q465130,0,0,0,0.0
2008,Zendaya,2013-04-29,Q189489,11,11,0,1.0
2009,Alexandra Raisman,2013-05-06,Q238663,0,0,0,0.0
2010,Andy Dick,2013-05-06,Q367094,0,0,0,0.0
2011,D. L. Hughley,2013-05-06,Q536308,0,0,0,0.0
2012,Dorothy Hamill,2013-05-06,Q262573,2,1,1,0.5
2013,Ingo Rademacher,2013-05-06,Q6032887,0,0,0,0.0
2014,Jacoby Jones,2013-05-06,Q3805829,0,0,0,0.0
2015,Kellie Pickler,2013-05-06,Q234445,0,0,0,0.0
2016,Lisa Vanderpump,2013-05-06,Q15040601,2,2,1,1.0
2017,Sean Lowe,2013-05-06,Q7441167,0,0,0,0.0
2018,Victor Ortiz,2013-05-06,Q423205,0,0,0,0.0
2019,Wynonna Judd,2013-05-06,Q465130,0,0,0,0.0
2020,Zendaya,2013-05-06,Q189489,11,11,0,1.0
2021,Alexandra Raisman,2013-05-13,Q238663,0,0,0,0.0
2022,Andy Dick,2013-05-13,Q367094,0,0,0,0.0
2023,D. L. Hughley,2013-05-13,Q536308,0,0,0,0.0
2024,Dorothy Hamill,2013-05-13,Q262573,2,1,1,0.5
2025,Ingo Rademacher,2013-05-13,Q6032887,0,0,0,0.0
2026,Jacoby Jones,2013-05-13,Q3805829,0,0,0,0.0
2027,Kellie Pickler,2013-05-13,Q234445,0,0,0,0.0
2028,Lisa Vanderpump,2013-05-13,Q15040601,2,2,1,1.0
2029,Sean Lowe,2013-05-13,Q7441167,0,0,0,0.0
2030,Victor Ortiz,2013-05-13,Q423205,0,0,0,0.0
2031,Wynonna Judd,2013-05-13,Q465130,0,0,0,0.0
2032,Zendaya,2013-05-13,Q189489,11,11,0,1.0
2033,Alexandra Raisman,2013-05-20,Q238663,0,0,0,0.0
2034,Andy Dick,2013-05-20,Q367094,0,0,0,0.0
2035,D. L. Hughley,2013-05-20,Q536308,0,0,0,0.0
2036,Dorothy Hamill,2013-05-20,Q262573,2,1,1,0.5
2037,Ingo Rademacher,2013-05-20,Q6032887,0,0,0,0.0
2038,Jacoby Jones,2013-05-20,Q3805829,0,0,0,0.0
2039,Kellie Pickler,2013-05-20,Q234445,0,0,0,0.0
2040,Lisa Vanderpump,2013-05-20,Q15040601,2,2,1,1.0
2041,Sean Lowe,2013-05-20,Q7441167,0,0,0,0.0
2042,Victor Ortiz,2013-05-20,Q423205,0,0,0,0.0
2043,Wynonna Judd,2013-05-20,Q465130,0,0,0,0.0
2044,Zendaya,2013-05-20,Q189489,11,11,0,1.0
2045,Alexandra Raisman,,Q238663,0,0,0,0.0
2046,Andy Dick,,Q367094,0,0,0,0.0
2047,D. L. Hughley,,Q536308,0,0,0,0.0
2048,Dorothy Hamill,,Q262573,0,0,0,0.0
2049,Ingo Rademacher,,Q6032887,0,0,0,0.0
2050,Jacoby Jones,,Q3805829,0,0,0,0.0
2051,Kellie Pickler,,Q234445,0,0,0,0.0
2052,Lisa Vanderpump,,Q15040601,0,0,0,0.0
2053,Sean Lowe,,Q7441167,0,0,0,0.0
2054,Victor Ortiz,,Q423205,0,0,0,0.0
2055,Wynonna Judd,,Q465130,0,0,0,0.0
2056,Zendaya,,Q189489,0,0,0,0.0
2057,Amber Riley,2013-09-16,Q230420,4,4,1,1.0
2058,Bill Engvall,2013-09-16,Q4908906,0,0,0,0.0
2059,Bill Nye,2013-09-16,Q2619019,6,3,1,0.5
2060,Brant Daugherty,2013-09-16,Q1992569,0,0,0,0.0
2061,Christina Milian,2013-09-16,Q230501,1,1,1,1.0
2062,Corbin Bleu,2013-09-16,Q4617,0,0,0,0.0
2063,Elizabeth Berkley Lauren,2013-09-16,Q129831,3,2,2,0.6666666666666666
2064,Jack Osbourne,2013-09-16,Q108844845,0,0,0,0.0
2065,Keyshawn Johnson,2013-09-16,Q2081596,0,0,0,0.0
2066,Leah Remini,2013-09-16,Q242580,3,3,0,1.0
