season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used
12,10,TRUE,10,Mike Catherwood,Lacey Schwimmer,Radio Personality,California,United States,32,Eliminated Week 2,11,3,3,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,0,0,0,0
12,10,TRUE,10,Petra Nemcova,Dmitry Chaplin,Model,,Czechoslovakia,31,Eliminated Week 5,8,3,3,FALSE,FALSE,5,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,0,0,0,0
12,10,TRUE,10,Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,Eliminated Week 9,4,3,3,FALSE,FALSE,9,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,3,2,3.666666667,3.666666667
12,10,TRUE,10,Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,Eliminated Week 8,5,3,3,FALSE,FALSE,8,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,57,66,51.66666667,51.66666667
12,10,TRUE,10,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,3,3,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,2,2,2.333333333,2.333333333
12,10,TRUE,10,Wendy Williams,Tony Dovolani,TV Personality,New Jersey,United States,46,Eliminated Week 3,10,3,3,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2011/5/23,2011/5/24,2,2011/5/22,2011/5/20,2011/5/22,7,9,10.66666667,10.66666667
12,11,FALSE,10,Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22,3rd Place,3,0,0,FALSE,FALSE,10,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Chris Jericho,Cheryl Burke,Athlete,New York,United States,40,Eliminated Week 6,7,0,0,FALSE,FALSE,6,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Hines Ward,Kym Johnson,Athlete,,South Korea,35,1st Place,1,0,0,FALSE,FALSE,10,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Kendra Wilkinson,Louis van Amstel,TV Personality,California,United States,25,Eliminated Week 7,6,0,0,FALSE,FALSE,7,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,2nd Place,2,0,0,FALSE,FALSE,10,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Mike Catherwood,Lacey Schwimmer,Radio Personality,California,United States,32,Eliminated Week 2,11,0,0,FALSE,FALSE,2,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Petra Nemcova,Dmitry Chaplin,Model,,Czechoslovakia,31,Eliminated Week 5,8,0,0,FALSE,FALSE,5,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,United States,49,Eliminated Week 9,4,0,0,FALSE,FALSE,9,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,Eliminated Week 8,5,0,0,FALSE,FALSE,8,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0,0,FALSE,FALSE,4,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
12,11,FALSE,10,Wendy Williams,Tony Dovolani,TV Personality,New Jersey,United States,46,Eliminated Week 3,10,0,0,FALSE,FALSE,3,FALSE,0,,,,,,,FALSE,,,,,,,,,,,,,,
13,1,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,12,TRUE,TRUE,5,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,7.5,TRUE,5.5,0.078341014,-0.399428875,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,7,7,7
13,1,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,12,TRUE,TRUE,6,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,7.5,TRUE,5.5,0.078341014,-0.399428875,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,17,17,17
13,1,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,12,TRUE,TRUE,4,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,1.5,TRUE,11.5,0.101382488,1.444089009,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,3,3,3
13,1,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,12,TRUE,TRUE,7,FALSE,18,6,0,18,6,0,6,FALSE,7,0.082949309,-0.030725298,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,6,6,6
13,1,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,12,TRUE,TRUE,2,FALSE,15,5,0,15,5,0,11,FALSE,2,0.069124424,-1.136836028,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,6,6,6
13,1,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,12,TRUE,TRUE,9,FALSE,21,7,0,21,7,0,3,FALSE,10,0.096774194,1.075385432,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,16,16,16
13,1,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,12,TRUE,TRUE,10,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,1.5,TRUE,11.5,0.101382488,1.444089009,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,6,6,6
13,1,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,12,TRUE,TRUE,3,FALSE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,5,FALSE,8,0.087557604,0.337978279,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,7,7,7
13,1,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,12,TRUE,TRUE,1,TRUE,14,4.666666667,0.577350269,14,4.666666667,0.577350269,12,FALSE,1,0.064516129,-1.505539605,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,0,0,0
13,1,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,12,TRUE,TRUE,8,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,9.5,TRUE,3.5,0.073732719,-0.768132452,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,2,2,2
13,1,TRUE,10,Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,3,12,TRUE,TRUE,10,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,4,FALSE,9,0.092165899,0.706681855,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,9,9,9
13,1,TRUE,10,Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,3,12,TRUE,TRUE,10,FALSE,16,5.333333333,0.577350269,16,5.333333333,0.577350269,9.5,TRUE,3.5,0.073732719,-0.768132452,,2011/9/19,2011/9/25,2,2011/9/18,2011/9/19,2011/9/19,,17,17,17
13,2,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,11,TRUE,TRUE,5,FALSE,18,6,0,18,6,0,9.5,TRUE,2.5,0.080717489,-1.163105263,1,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,3,4,5,5
13,2,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,11,TRUE,TRUE,6,FALSE,17,5.666666667,0.577350269,17,5.666666667,0.577350269,11,FALSE,1,0.076233184,-1.674871579,0,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,9,7,10.66666667,10.66666667
13,2,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,11,TRUE,TRUE,4,FALSE,21,7,0,21,7,0,5.5,TRUE,6.5,0.094170404,0.372193684,-1,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,6,3,6,6
13,2,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,11,TRUE,TRUE,7,FALSE,18,6,0,18,6,0,9.5,TRUE,2.5,0.080717489,-1.163105263,0,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,6,3,6,6
13,2,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,11,TRUE,TRUE,2,TRUE,21,7,0,21,7,0,5.5,TRUE,6.5,0.094170404,0.372193684,6,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,4,3,4.333333333,4.333333333
13,2,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,11,TRUE,TRUE,9,FALSE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,8,FALSE,4,0.085201794,-0.651338947,-2,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,13,14,14.33333333,14.33333333
13,2,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,11,TRUE,TRUE,10,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,2.5,TRUE,9.5,0.098654709,0.88396,0,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,9,3,6.666666667,6.666666667
13,2,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,11,TRUE,TRUE,3,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,2.5,TRUE,9.5,0.098654709,0.88396,3,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,11,8,8,8
13,2,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,11,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,0,0,0,0
13,2,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,11,TRUE,TRUE,8,FALSE,21,7,1,21,7,1,5.5,TRUE,6.5,0.094170404,0.372193684,5,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,2,2,2.333333333,2.333333333
13,2,TRUE,10,Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,3,11,TRUE,TRUE,10,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,1,FALSE,11,0.103139013,1.395726316,3,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,8,8,7,7
13,2,TRUE,10,Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,3,11,TRUE,TRUE,10,FALSE,21,7,0,21,7,0,5.5,TRUE,6.5,0.094170404,0.372193684,5,2011/9/26,2011/10/2,2,2011/9/25,2011/9/23,2011/9/25,15,14,12.66666667,12.66666667
13,3,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,10,TRUE,TRUE,5,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,8,FALSE,3,0.097046414,-0.266485446,5,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,3,3,3.666666667,3.666666667
13,3,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,10,TRUE,TRUE,6,FALSE,18,6,0,18,6,0,10,FALSE,1,0.075949367,-2.169952915,1,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,5,5,7.666666667,7.666666667
13,3,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,10,TRUE,TRUE,4,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,2.5,TRUE,8.5,0.109704641,0.875595036,5,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,4,5,6,6
13,3,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,10,TRUE,TRUE,7,FALSE,24,8,0,24,8,0,5.5,TRUE,5.5,0.101265823,0.114208048,6,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,5,4,10,10
13,3,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,10,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,3,3,6.333333333,6.333333333
13,3,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,10,TRUE,TRUE,9,FALSE,24,8,0,24,8,0,5.5,TRUE,5.5,0.101265823,0.114208048,5,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,11,13,12.66666667,12.66666667
13,3,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,10,TRUE,TRUE,10,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,2.5,TRUE,8.5,0.109704641,0.875595036,4,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,3,2,3,3
13,3,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,10,TRUE,TRUE,3,TRUE,24,8,0,24,8,0,5.5,TRUE,5.5,0.101265823,0.114208048,2,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,5,6,7.333333333,7.333333333
13,3,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,10,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,0,0,0,0
13,3,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,10,TRUE,TRUE,8,FALSE,21,7,0,21,7,0,9,FALSE,2,0.088607595,-1.027872433,0,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,9,7,11.33333333,11.33333333
13,3,TRUE,10,Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,3,10,TRUE,TRUE,10,FALSE,27,9,0,27,9,0,1,FALSE,10,0.113924051,1.25628853,4,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,4,4,6,6
13,3,TRUE,10,Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,3,10,TRUE,TRUE,10,FALSE,24,8,0,24,8,0,5.5,TRUE,5.5,0.101265823,0.114208048,3,2011/10/3,2011/10/9,2,2011/10/2,2011/9/30,2011/10/2,11,14,16,16
13,4,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,9,TRUE,TRUE,5,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,9,FALSE,1,0.09569378,-1.108842714,-3,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,3,3,7.333333333,7.333333333
13,4,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,9,TRUE,TRUE,6,FALSE,21,7,0,21,7,0,7,TRUE,3,0.100478469,-0.764719113,3,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,6,6,6,6
13,4,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,9,TRUE,TRUE,4,TRUE,21,7,0,21,7,0,7,TRUE,3,0.100478469,-0.764719113,-5,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,4,4,3.666666667,3.666666667
13,4,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,9,TRUE,TRUE,7,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,5,FALSE,5,0.110047847,-0.076471911,-1,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,8,7,10.66666667,10.66666667
13,4,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,9,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,3,3,3.666666667,3.666666667
13,4,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,9,TRUE,TRUE,9,FALSE,24,8,0,24,8,0,3.5,TRUE,6.5,0.114832536,0.26765169,0,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,28,22,39.33333333,39.33333333
13,4,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,9,TRUE,TRUE,10,FALSE,26,8.666666667,0.577350269,26,8.666666667,0.577350269,2,FALSE,8,0.124401914,0.955898891,0,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,7,4,7,7
13,4,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,9,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,9,7,8.666666667,8.666666667
13,4,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,9,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,0,0,0,0
13,4,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,9,TRUE,TRUE,8,FALSE,21,7,0,21,7,0,7,TRUE,3,0.100478469,-0.764719113,0,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,6,4,7.666666667,7.666666667
13,4,TRUE,10,Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,3,9,TRUE,TRUE,10,FALSE,29,9.666666667,0.577350269,29,9.666666667,0.577350269,1,FALSE,9,0.138755981,1.988269694,2,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,9,8,11.66666667,11.66666667
13,4,TRUE,10,Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,3,9,TRUE,TRUE,10,FALSE,24,8,0,24,8,0,3.5,TRUE,6.5,0.114832536,0.26765169,0,2011/10/10,2011/10/16,2,2011/10/9,2011/10/7,2011/10/9,19,52,16.66666667,16.66666667
13,5,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,8,TRUE,TRUE,5,TRUE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,8,FALSE,1,0.10106383,-1.620185175,-1,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,0,3,1.333333333,1.333333333
13,5,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,8,TRUE,TRUE,6,FALSE,21,7,0,21,7,0,7,FALSE,2,0.111702128,-0.900102875,0,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,4,4,5,5
13,5,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,8,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,3,3,5.333333333,5.333333333
13,5,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,8,TRUE,TRUE,7,FALSE,25,8.333333333,0.577350269,25,8.333333333,0.577350269,2.5,TRUE,6.5,0.132978723,0.540061725,2,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,3,5,5.666666667,5.666666667
13,5,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,8,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,0,7,0,0
13,5,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,8,TRUE,TRUE,9,FALSE,24,8,0,24,8,0,4.5,TRUE,4.5,0.127659574,0.180020575,0,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,17,14,15.33333333,15.33333333
13,5,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,8,TRUE,TRUE,10,FALSE,28,9.333333333,0.577350269,28,9.333333333,0.577350269,1,FALSE,8,0.14893617,1.620185175,2,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,0,4,2.333333333,2.333333333
13,5,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,8,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,5,8,4.333333333,4.333333333
13,5,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,8,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,0,0,0,0
13,5,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,8,TRUE,TRUE,8,FALSE,22,7.333333333,0.577350269,22,7.333333333,0.577350269,6,FALSE,3,0.117021277,-0.540061725,1,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,2,2,2.333333333,2.333333333
13,5,TRUE,10,Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,3,8,TRUE,TRUE,10,FALSE,24,8,0,24,8,0,4.5,TRUE,4.5,0.127659574,0.180020575,-5,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,8,6,6.666666667,6.666666667
13,5,TRUE,10,Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,3,8,TRUE,TRUE,10,FALSE,25,8.333333333,0.577350269,25,8.333333333,0.577350269,2.5,TRUE,6.5,0.132978723,0.540061725,1,2011/10/17,2011/10/23,2,2011/10/16,2011/10/14,2011/10/16,17,19,15.33333333,15.33333333
13,6,TRUE,10,Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,3,7,FALSE,FALSE,5,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,6,0,6,6
13,6,TRUE,10,Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,3,7,TRUE,TRUE,6,TRUE,19,6.333333333,0.577350269,19,6.333333333,0.577350269,7,FALSE,1,0.114457831,-1.182094819,-2,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,4,4,4,4
13,6,TRUE,10,Chynna Phillips,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,3,7,FALSE,FALSE,4,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,3,2,2.666666667,2.666666667
13,6,TRUE,10,David Arquette,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,3,7,TRUE,TRUE,7,FALSE,23,7.666666667,0.577350269,23,7.666666667,0.577350269,4,FALSE,4,0.138554217,-0.179105276,-2,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,6,8,6.333333333,6.333333333
13,6,TRUE,10,Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,3,7,FALSE,FALSE,2,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,2,0,2.333333333,2.333333333
13,6,TRUE,10,Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,3,7,TRUE,TRUE,9,FALSE,20,6.666666667,0.577350269,20,6.666666667,0.577350269,6,FALSE,2,0.120481928,-0.931347433,-4,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,11,9,10.33333333,10.33333333
13,6,TRUE,10,J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,3,7,TRUE,TRUE,10,FALSE,29,9.666666667,0.577350269,29,9.666666667,0.577350269,1.5,TRUE,6.5,0.174698795,1.325379039,1,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,3,5,3,3
13,6,TRUE,10,Kristin Cavallari,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,3,7,FALSE,FALSE,3,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,4,3,4.333333333,4.333333333
13,6,TRUE,10,Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,3,7,FALSE,FALSE,1,FALSE,0,0,0,,,,,FALSE,,,,,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,0,0,0,0
13,6,TRUE,10,Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,3,7,TRUE,TRUE,8,FALSE,24,8,1,24,8,1,3,FALSE,5,0.144578313,0.07164211,2,2011/10/24,2011/10/30,2,2011/10/23,2011/10/21,2011/10/23,2,2,2.333333333,2.333333333
